TimeStamp,Value
Thu Apr 09 08:37:24 CDT 2015,11102.08
Thu Apr 09 08:37:25 CDT 2015,9149.92
Thu Apr 09 08:37:26 CDT 2015,9149.92
Thu Apr 09 08:37:27 CDT 2015,10119.359999999999
Thu Apr 09 08:37:28 CDT 2015,10119.359999999999
Thu Apr 09 08:37:29 CDT 2015,11221.6
Thu Apr 09 08:37:30 CDT 2015,11221.6
Thu Apr 09 08:37:31 CDT 2015,11221.6
Thu Apr 09 08:37:32 CDT 2015,10092.8
Thu Apr 09 08:37:33 CDT 2015,10092.8
Thu Apr 09 08:37:34 CDT 2015,9667.84
Thu Apr 09 08:37:35 CDT 2015,9667.84
Thu Apr 09 08:37:36 CDT 2015,9667.84
Thu Apr 09 08:37:37 CDT 2015,9667.84
Thu Apr 09 08:37:38 CDT 2015,7954.719999999999
Thu Apr 09 08:37:39 CDT 2015,7954.719999999999
Thu Apr 09 08:37:40 CDT 2015,8645.279999999999
Thu Apr 09 08:37:41 CDT 2015,8645.279999999999
Thu Apr 09 08:37:42 CDT 2015,9840.48
Thu Apr 09 08:37:43 CDT 2015,9840.48
Thu Apr 09 08:37:44 CDT 2015,9840.48
Thu Apr 09 08:37:45 CDT 2015,10371.68
Thu Apr 09 08:37:46 CDT 2015,10570.88
Thu Apr 09 08:37:47 CDT 2015,11845.76
Thu Apr 09 08:37:48 CDT 2015,11845.76
Thu Apr 09 08:37:49 CDT 2015,13133.92
Thu Apr 09 08:37:50 CDT 2015,13133.92
Thu Apr 09 08:37:51 CDT 2015,13133.92
Thu Apr 09 08:37:52 CDT 2015,15072.8
Thu Apr 09 08:37:53 CDT 2015,15072.8
Thu Apr 09 08:37:54 CDT 2015,14276.0
Thu Apr 09 08:37:55 CDT 2015,14276.0
Thu Apr 09 08:37:56 CDT 2015,13133.92
Thu Apr 09 08:37:57 CDT 2015,13133.92
Thu Apr 09 08:37:58 CDT 2015,13133.92
Thu Apr 09 08:37:59 CDT 2015,11752.8
Thu Apr 09 08:38:00 CDT 2015,12337.119999999999
Thu Apr 09 08:38:01 CDT 2015,12337.119999999999
Thu Apr 09 08:38:02 CDT 2015,12337.119999999999
Thu Apr 09 08:38:03 CDT 2015,12390.24
Thu Apr 09 08:38:04 CDT 2015,12390.24
Thu Apr 09 08:38:05 CDT 2015,12390.24
Thu Apr 09 08:38:06 CDT 2015,15537.599999999999
Thu Apr 09 08:38:07 CDT 2015,15537.599999999999
Thu Apr 09 08:38:08 CDT 2015,15537.599999999999
Thu Apr 09 08:38:09 CDT 2015,15112.64
Thu Apr 09 08:38:10 CDT 2015,15112.64
Thu Apr 09 08:38:11 CDT 2015,15112.64
Thu Apr 09 08:38:12 CDT 2015,14674.4
Thu Apr 09 08:38:13 CDT 2015,14674.4
Thu Apr 09 08:38:14 CDT 2015,14674.4
Thu Apr 09 08:38:15 CDT 2015,14554.88
Thu Apr 09 08:38:16 CDT 2015,14554.88
Thu Apr 09 08:38:17 CDT 2015,14554.88
Thu Apr 09 08:38:18 CDT 2015,21048.8
Thu Apr 09 08:38:19 CDT 2015,21048.8
Thu Apr 09 08:38:20 CDT 2015,21048.8
Thu Apr 09 08:38:21 CDT 2015,21048.8
Thu Apr 09 08:38:22 CDT 2015,21048.8
Thu Apr 09 08:38:23 CDT 2015,17542.879999999997
Thu Apr 09 08:38:24 CDT 2015,17542.879999999997
Thu Apr 09 08:38:25 CDT 2015,17542.879999999997
Thu Apr 09 08:38:26 CDT 2015,16918.719999999998
Thu Apr 09 08:38:27 CDT 2015,16918.719999999998
Thu Apr 09 08:38:28 CDT 2015,14886.88
Thu Apr 09 08:38:29 CDT 2015,14886.88
Thu Apr 09 08:38:30 CDT 2015,14886.88
Thu Apr 09 08:38:31 CDT 2015,15311.84
Thu Apr 09 08:38:32 CDT 2015,15311.84
Thu Apr 09 08:38:33 CDT 2015,16042.24
Thu Apr 09 08:38:34 CDT 2015,16042.24
Thu Apr 09 08:38:35 CDT 2015,16719.52
Thu Apr 09 08:38:36 CDT 2015,16719.52
Thu Apr 09 08:38:37 CDT 2015,16719.52
Thu Apr 09 08:38:38 CDT 2015,10212.32
Thu Apr 09 08:38:39 CDT 2015,10212.32
Thu Apr 09 08:38:40 CDT 2015,10212.32
Thu Apr 09 08:38:41 CDT 2015,11885.599999999999
Thu Apr 09 08:38:42 CDT 2015,11885.599999999999
Thu Apr 09 08:38:43 CDT 2015,11885.599999999999
Thu Apr 09 08:38:44 CDT 2015,12191.039999999999
Thu Apr 09 08:38:45 CDT 2015,12191.039999999999
Thu Apr 09 08:38:46 CDT 2015,11274.72
Thu Apr 09 08:38:47 CDT 2015,11274.72
Thu Apr 09 08:38:48 CDT 2015,11274.72
Thu Apr 09 08:38:49 CDT 2015,11195.039999999999
Thu Apr 09 08:38:50 CDT 2015,11195.039999999999
Thu Apr 09 08:38:51 CDT 2015,11195.039999999999
Thu Apr 09 08:38:52 CDT 2015,12084.8
Thu Apr 09 08:38:53 CDT 2015,12084.8
Thu Apr 09 08:38:54 CDT 2015,12084.8
Thu Apr 09 08:38:55 CDT 2015,11912.16
Thu Apr 09 08:38:56 CDT 2015,11912.16
Thu Apr 09 08:38:57 CDT 2015,11912.16
Thu Apr 09 08:38:58 CDT 2015,11912.16
Thu Apr 09 08:38:59 CDT 2015,11912.16
Thu Apr 09 08:39:00 CDT 2015,10624.0
Thu Apr 09 08:39:01 CDT 2015,10624.0
Thu Apr 09 08:39:02 CDT 2015,10624.0
Thu Apr 09 08:39:03 CDT 2015,10624.0
Thu Apr 09 08:39:04 CDT 2015,10384.96
Thu Apr 09 08:39:05 CDT 2015,10384.96
Thu Apr 09 08:39:06 CDT 2015,10384.96
Thu Apr 09 08:39:07 CDT 2015,10584.16
Thu Apr 09 08:39:08 CDT 2015,10584.16
Thu Apr 09 08:39:09 CDT 2015,10584.16
Thu Apr 09 08:39:10 CDT 2015,10889.6
Thu Apr 09 08:39:11 CDT 2015,10889.6
Thu Apr 09 08:39:12 CDT 2015,10889.6
Thu Apr 09 08:39:13 CDT 2015,10889.6
Thu Apr 09 08:39:14 CDT 2015,10889.6
Thu Apr 09 08:39:15 CDT 2015,10889.6
Thu Apr 09 08:39:16 CDT 2015,9415.52
Thu Apr 09 08:39:17 CDT 2015,9415.52
Thu Apr 09 08:39:18 CDT 2015,8140.639999999999
Thu Apr 09 08:39:19 CDT 2015,8140.639999999999
Thu Apr 09 08:39:20 CDT 2015,8140.639999999999
Thu Apr 09 08:39:21 CDT 2015,8140.639999999999
Thu Apr 09 08:39:22 CDT 2015,8140.639999999999
Thu Apr 09 08:39:23 CDT 2015,7835.2
Thu Apr 09 08:39:24 CDT 2015,7835.2
Thu Apr 09 08:39:25 CDT 2015,9468.64
Thu Apr 09 08:39:26 CDT 2015,9468.64
Thu Apr 09 08:39:27 CDT 2015,10398.24
Thu Apr 09 08:39:28 CDT 2015,10398.24
Thu Apr 09 08:39:29 CDT 2015,10398.24
Thu Apr 09 08:39:30 CDT 2015,10398.24
Thu Apr 09 08:39:31 CDT 2015,9335.84
Thu Apr 09 08:39:32 CDT 2015,9216.32
Thu Apr 09 08:39:33 CDT 2015,9216.32
Thu Apr 09 08:39:34 CDT 2015,9216.32
Thu Apr 09 08:39:35 CDT 2015,9216.32
Thu Apr 09 08:39:36 CDT 2015,9216.32
Thu Apr 09 08:39:37 CDT 2015,9216.32
Thu Apr 09 08:39:38 CDT 2015,9216.32
Thu Apr 09 08:39:39 CDT 2015,9216.32
Thu Apr 09 08:39:40 CDT 2015,8286.72
Thu Apr 09 08:39:41 CDT 2015,8286.72
Thu Apr 09 08:39:42 CDT 2015,8286.72
Thu Apr 09 08:39:43 CDT 2015,8286.72
Thu Apr 09 08:39:44 CDT 2015,8565.6
Thu Apr 09 08:39:45 CDT 2015,8565.6
Thu Apr 09 08:39:46 CDT 2015,8565.6
Thu Apr 09 08:39:47 CDT 2015,11234.88
Thu Apr 09 08:39:48 CDT 2015,11234.88
Thu Apr 09 08:39:49 CDT 2015,11234.88
Thu Apr 09 08:39:50 CDT 2015,11234.88
Thu Apr 09 08:39:51 CDT 2015,11234.88
Thu Apr 09 08:39:52 CDT 2015,11234.88
Thu Apr 09 08:39:53 CDT 2015,9056.96
Thu Apr 09 08:39:54 CDT 2015,9056.96
Thu Apr 09 08:39:55 CDT 2015,9056.96
Thu Apr 09 08:39:56 CDT 2015,8592.16
Thu Apr 09 08:39:57 CDT 2015,8592.16
Thu Apr 09 08:39:58 CDT 2015,8592.16
Thu Apr 09 08:39:59 CDT 2015,8592.16
Thu Apr 09 08:40:00 CDT 2015,8592.16
Thu Apr 09 08:40:01 CDT 2015,8592.16
Thu Apr 09 08:40:02 CDT 2015,8592.16
Thu Apr 09 08:40:03 CDT 2015,8592.16
Thu Apr 09 08:40:04 CDT 2015,7968.0
Thu Apr 09 08:40:05 CDT 2015,7968.0
Thu Apr 09 08:40:06 CDT 2015,7968.0
Thu Apr 09 08:40:07 CDT 2015,11367.68
Thu Apr 09 08:40:08 CDT 2015,11367.68
Thu Apr 09 08:40:09 CDT 2015,11367.68
Thu Apr 09 08:40:10 CDT 2015,11367.68
Thu Apr 09 08:40:11 CDT 2015,11367.68
Thu Apr 09 08:40:12 CDT 2015,11367.68
Thu Apr 09 08:40:13 CDT 2015,11367.68
Thu Apr 09 08:40:14 CDT 2015,11766.08
Thu Apr 09 08:40:15 CDT 2015,11766.08
Thu Apr 09 08:40:16 CDT 2015,11766.08
Thu Apr 09 08:40:17 CDT 2015,11766.08
Thu Apr 09 08:40:18 CDT 2015,11766.08
Thu Apr 09 08:40:19 CDT 2015,14847.039999999999
Thu Apr 09 08:40:20 CDT 2015,14847.039999999999
Thu Apr 09 08:40:21 CDT 2015,14847.039999999999
Thu Apr 09 08:40:22 CDT 2015,14847.039999999999
Thu Apr 09 08:40:23 CDT 2015,13147.199999999999
Thu Apr 09 08:40:24 CDT 2015,13147.199999999999
Thu Apr 09 08:40:25 CDT 2015,13147.199999999999
Thu Apr 09 08:40:26 CDT 2015,14740.8
Thu Apr 09 08:40:27 CDT 2015,14740.8
Thu Apr 09 08:40:28 CDT 2015,14740.8
Thu Apr 09 08:40:29 CDT 2015,14740.8
Thu Apr 09 08:40:30 CDT 2015,14740.8
Thu Apr 09 08:40:31 CDT 2015,14276.0
Thu Apr 09 08:40:32 CDT 2015,14276.0
Thu Apr 09 08:40:33 CDT 2015,14276.0
Thu Apr 09 08:40:34 CDT 2015,14276.0
Thu Apr 09 08:40:35 CDT 2015,16082.08
Thu Apr 09 08:40:36 CDT 2015,16082.08
Thu Apr 09 08:40:37 CDT 2015,16082.08
Thu Apr 09 08:40:38 CDT 2015,16082.08
Thu Apr 09 08:40:39 CDT 2015,16082.08
Thu Apr 09 08:40:40 CDT 2015,16082.08
Thu Apr 09 08:40:41 CDT 2015,10995.84
Thu Apr 09 08:40:42 CDT 2015,10995.84
Thu Apr 09 08:40:43 CDT 2015,10995.84
Thu Apr 09 08:40:44 CDT 2015,12908.16
Thu Apr 09 08:40:45 CDT 2015,12908.16
Thu Apr 09 08:40:46 CDT 2015,12908.16
Thu Apr 09 08:40:47 CDT 2015,12908.16
Thu Apr 09 08:40:48 CDT 2015,9521.76
Thu Apr 09 08:40:49 CDT 2015,9521.76
Thu Apr 09 08:40:50 CDT 2015,9521.76
Thu Apr 09 08:40:51 CDT 2015,9521.76
Thu Apr 09 08:40:52 CDT 2015,9521.76
Thu Apr 09 08:40:53 CDT 2015,9521.76
Thu Apr 09 08:40:54 CDT 2015,9521.76
Thu Apr 09 08:40:55 CDT 2015,7968.0
Thu Apr 09 08:40:56 CDT 2015,7968.0
Thu Apr 09 08:40:57 CDT 2015,7968.0
Thu Apr 09 08:40:58 CDT 2015,7968.0
Thu Apr 09 08:40:59 CDT 2015,7968.0
Thu Apr 09 08:41:00 CDT 2015,7968.0
Thu Apr 09 08:41:01 CDT 2015,6560.32
Thu Apr 09 08:41:02 CDT 2015,6560.32
Thu Apr 09 08:41:03 CDT 2015,6560.32
Thu Apr 09 08:41:04 CDT 2015,6560.32
Thu Apr 09 08:41:05 CDT 2015,6560.32
Thu Apr 09 08:41:06 CDT 2015,6374.4
Thu Apr 09 08:41:07 CDT 2015,6374.4
Thu Apr 09 08:41:08 CDT 2015,6374.4
Thu Apr 09 08:41:09 CDT 2015,6374.4
Thu Apr 09 08:41:10 CDT 2015,6374.4
Thu Apr 09 08:41:11 CDT 2015,5736.96
Thu Apr 09 08:41:12 CDT 2015,5736.96
Thu Apr 09 08:41:13 CDT 2015,5736.96
Thu Apr 09 08:41:14 CDT 2015,5736.96
Thu Apr 09 08:41:15 CDT 2015,5736.96
Thu Apr 09 08:41:16 CDT 2015,5736.96
Thu Apr 09 08:41:17 CDT 2015,6175.2
Thu Apr 09 08:41:18 CDT 2015,6175.2
Thu Apr 09 08:41:19 CDT 2015,6175.2
Thu Apr 09 08:41:20 CDT 2015,6175.2
Thu Apr 09 08:41:21 CDT 2015,6175.2
Thu Apr 09 08:41:22 CDT 2015,5338.5599999999995
Thu Apr 09 08:41:23 CDT 2015,5338.5599999999995
Thu Apr 09 08:41:24 CDT 2015,5338.5599999999995
Thu Apr 09 08:41:25 CDT 2015,5338.5599999999995
Thu Apr 09 08:41:26 CDT 2015,5338.5599999999995
Thu Apr 09 08:41:27 CDT 2015,4900.32
Thu Apr 09 08:41:28 CDT 2015,4900.32
Thu Apr 09 08:41:29 CDT 2015,4900.32
Thu Apr 09 08:41:30 CDT 2015,4900.32
Thu Apr 09 08:41:31 CDT 2015,4900.32
Thu Apr 09 08:41:32 CDT 2015,4900.32
Thu Apr 09 08:41:33 CDT 2015,4900.32
Thu Apr 09 08:41:34 CDT 2015,5205.759999999999
Thu Apr 09 08:41:35 CDT 2015,5205.759999999999
Thu Apr 09 08:41:36 CDT 2015,5205.759999999999
Thu Apr 09 08:41:37 CDT 2015,5205.759999999999
Thu Apr 09 08:41:38 CDT 2015,5205.759999999999
Thu Apr 09 08:41:39 CDT 2015,5205.759999999999
Thu Apr 09 08:41:40 CDT 2015,5205.759999999999
Thu Apr 09 08:41:41 CDT 2015,5205.759999999999
Thu Apr 09 08:41:42 CDT 2015,5205.759999999999
Thu Apr 09 08:41:43 CDT 2015,5205.759999999999
Thu Apr 09 08:41:44 CDT 2015,5205.759999999999
Thu Apr 09 08:41:45 CDT 2015,6852.48
Thu Apr 09 08:41:46 CDT 2015,6852.48
Thu Apr 09 08:41:47 CDT 2015,6852.48
Thu Apr 09 08:41:48 CDT 2015,6852.48
Thu Apr 09 08:41:49 CDT 2015,6852.48
Thu Apr 09 08:41:50 CDT 2015,6852.48
Thu Apr 09 08:41:51 CDT 2015,6852.48
Thu Apr 09 08:41:52 CDT 2015,6852.48
Thu Apr 09 08:41:53 CDT 2015,6852.48
Thu Apr 09 08:41:54 CDT 2015,6852.48
Thu Apr 09 08:41:55 CDT 2015,6852.48
Thu Apr 09 08:41:56 CDT 2015,5683.84
Thu Apr 09 08:41:57 CDT 2015,5683.84
Thu Apr 09 08:41:58 CDT 2015,5683.84
Thu Apr 09 08:41:59 CDT 2015,5683.84
Thu Apr 09 08:42:00 CDT 2015,5683.84
Thu Apr 09 08:42:01 CDT 2015,5683.84
Thu Apr 09 08:42:02 CDT 2015,5683.84
Thu Apr 09 08:42:03 CDT 2015,5683.84
Thu Apr 09 08:42:04 CDT 2015,5683.84
Thu Apr 09 08:42:05 CDT 2015,5683.84
Thu Apr 09 08:42:06 CDT 2015,5683.84
Thu Apr 09 08:42:07 CDT 2015,5683.84
Thu Apr 09 08:42:08 CDT 2015,5683.84
Thu Apr 09 08:42:09 CDT 2015,5683.84
Thu Apr 09 08:42:10 CDT 2015,4780.8
Thu Apr 09 08:42:11 CDT 2015,4780.8
Thu Apr 09 08:42:12 CDT 2015,4780.8
Thu Apr 09 08:42:13 CDT 2015,4780.8
Thu Apr 09 08:42:14 CDT 2015,4594.88
Thu Apr 09 08:42:15 CDT 2015,4594.88
Thu Apr 09 08:42:16 CDT 2015,4594.88
Thu Apr 09 08:42:17 CDT 2015,4594.88
Thu Apr 09 08:42:18 CDT 2015,4594.88
Thu Apr 09 08:42:19 CDT 2015,4594.88
Thu Apr 09 08:42:20 CDT 2015,4515.2
Thu Apr 09 08:42:21 CDT 2015,4515.2
Thu Apr 09 08:42:22 CDT 2015,4515.2
Thu Apr 09 08:42:23 CDT 2015,4515.2
Thu Apr 09 08:42:24 CDT 2015,4515.2
Thu Apr 09 08:42:25 CDT 2015,4515.2
Thu Apr 09 08:42:26 CDT 2015,4515.2
Thu Apr 09 08:42:27 CDT 2015,4515.2
Thu Apr 09 08:42:28 CDT 2015,4103.5199999999995
Thu Apr 09 08:42:29 CDT 2015,4103.5199999999995
Thu Apr 09 08:42:30 CDT 2015,4103.5199999999995
Thu Apr 09 08:42:31 CDT 2015,4103.5199999999995
Thu Apr 09 08:42:32 CDT 2015,4090.24
