TimeStamp,Athelete,activity,breathingrate,breathingratestatus,cadence,expiration,heartrate,heartratestatus,inspiration,minuteventilation,rrinterval,tidalvolume,
Thu Apr 09 10:04:34 CDT 2015,1006,0.0,19,0,0,24525,161,34,null,8406.24,null,424.96,
Thu Apr 09 10:04:35 CDT 2015,1006,0.0,19,0,0,null,161,34,null,8512.48,null,491.35999999999996,
Thu Apr 09 10:04:36 CDT 2015,1006,0.0,18,0,0,null,161,34,24559,8512.48,null,491.35999999999996,
Thu Apr 09 10:04:37 CDT 2015,1006,0.0,18,0,0,24525,161,34,null,8512.48,null,491.35999999999996,
Thu Apr 09 10:04:38 CDT 2015,1006,0.0,18,0,0,null,161,34,null,8419.52,null,438.23999999999995,
Thu Apr 09 10:04:39 CDT 2015,1006,0.0,18,0,0,null,161,34,24560,8419.52,null,438.23999999999995,
Thu Apr 09 10:04:40 CDT 2015,1006,0.0,18,0,0,null,161,34,null,8419.52,null,438.23999999999995,
Thu Apr 09 10:04:41 CDT 2015,1006,0.015625,18,0,0,24522,161,34,null,8419.52,null,438.23999999999995,
Thu Apr 09 10:04:42 CDT 2015,1006,0.0,18,0,0,null,161,34,null,8180.48,null,491.35999999999996,
Thu Apr 09 10:04:43 CDT 2015,1006,0.015625,18,0,0,null,161,34,24562,8180.48,null,491.35999999999996,
Thu Apr 09 10:04:44 CDT 2015,1006,0.015625,18,0,0,24530,161,34,null,8180.48,null,491.35999999999996,
Thu Apr 09 10:04:45 CDT 2015,1006,0.015625,18,0,0,null,161,34,null,7994.5599999999995,null,411.68,
Thu Apr 09 10:04:46 CDT 2015,1006,0.015625,18,0,0,null,161,34,24578,7994.5599999999995,null,411.68,
Thu Apr 09 10:04:47 CDT 2015,1006,0.0234375,18,0,0,24536,161,34,null,7994.5599999999995,null,411.68,
Thu Apr 09 10:04:48 CDT 2015,1006,0.0,18,0,0,null,161,34,24561,8273.44,null,544.48,
Thu Apr 09 10:04:49 CDT 2015,1006,0.015625,18,0,0,null,161,34,null,8273.44,null,544.48,
Thu Apr 09 10:04:50 CDT 2015,1006,0.015625,18,0,0,24536,161,34,null,8273.44,null,544.48,
Thu Apr 09 10:04:51 CDT 2015,1006,0.0,18,0,0,null,161,34,24561,8300.0,null,318.71999999999997,
Thu Apr 09 10:04:52 CDT 2015,1006,0.0,18,0,0,24533,161,34,null,8300.0,null,318.71999999999997,
Thu Apr 09 10:04:53 CDT 2015,1006,0.0,18,0,0,null,161,34,null,8300.0,null,318.71999999999997,
Thu Apr 09 10:04:54 CDT 2015,1006,0.0,19,0,0,null,161,34,null,8153.919999999999,null,358.56,
Thu Apr 09 10:04:55 CDT 2015,1006,0.0,19,0,0,null,161,34,24564,8153.919999999999,null,358.56,
Thu Apr 09 10:04:56 CDT 2015,1006,0.0,19,0,0,24531,161,34,null,8153.919999999999,null,358.56,
Thu Apr 09 10:04:57 CDT 2015,1006,0.0,19,0,0,null,161,34,null,8087.5199999999995,null,424.96,
Thu Apr 09 10:04:58 CDT 2015,1006,0.0,19,0,0,null,161,34,24567,8087.5199999999995,null,424.96,
Thu Apr 09 10:04:59 CDT 2015,1006,0.0,19,0,0,24528,161,34,null,8087.5199999999995,null,424.96,
Thu Apr 09 10:05:00 CDT 2015,1006,0.0,19,0,0,null,161,34,null,8392.96,null,504.64,
Thu Apr 09 10:05:01 CDT 2015,1006,0.015625,19,0,0,null,161,34,24565,8392.96,null,504.64,
Thu Apr 09 10:05:02 CDT 2015,1006,0.015625,19,0,0,24531,161,34,null,8392.96,null,504.64,
Thu Apr 09 10:05:03 CDT 2015,1006,0.015625,19,0,0,null,161,34,null,8379.68,null,438.23999999999995,
Thu Apr 09 10:05:04 CDT 2015,1006,0.015625,19,0,0,null,161,34,24564,8379.68,null,438.23999999999995,
Thu Apr 09 10:05:05 CDT 2015,1006,0.015625,19,0,0,24531,161,34,null,8379.68,null,438.23999999999995,
Thu Apr 09 10:05:06 CDT 2015,1006,0.0,20,0,0,null,161,34,null,8578.88,null,424.96,
Thu Apr 09 10:05:07 CDT 2015,1006,0.0,20,0,0,null,161,34,24565,8578.88,null,424.96,
Thu Apr 09 10:05:08 CDT 2015,1006,0.015625,20,0,0,24528,161,34,null,8578.88,null,424.96,
Thu Apr 09 10:05:09 CDT 2015,1006,0.015625,20,0,0,null,161,34,24567,8578.88,null,424.96,
Thu Apr 09 10:05:10 CDT 2015,1006,0.0,20,0,0,24523,161,34,null,8220.32,null,478.08,
Thu Apr 09 10:05:11 CDT 2015,1006,0.015625,20,0,0,null,161,34,null,8220.32,null,478.08,
Thu Apr 09 10:05:12 CDT 2015,1006,0.0,20,0,0,null,161,34,null,9176.48,null,571.04,
Thu Apr 09 10:05:13 CDT 2015,1006,0.0,20,0,0,null,161,34,24563,9176.48,null,571.04,
Thu Apr 09 10:05:14 CDT 2015,1006,0.0,20,0,0,24532,161,34,null,9176.48,null,571.04,
Thu Apr 09 10:05:15 CDT 2015,1006,0.0,20,0,0,null,161,34,null,9030.4,null,411.68,
Thu Apr 09 10:05:16 CDT 2015,1006,0.0,20,0,0,null,161,34,null,9030.4,null,411.68,
Thu Apr 09 10:05:17 CDT 2015,1006,0.015625,19,0,0,null,161,34,24560,9030.4,null,411.68,
Thu Apr 09 10:05:18 CDT 2015,1006,0.015625,19,0,0,24533,161,34,null,9030.4,null,411.68,
Thu Apr 09 10:05:19 CDT 2015,1006,0.0,19,0,0,null,161,34,null,8764.8,null,345.28,
Thu Apr 09 10:05:20 CDT 2015,1006,0.015625,19,0,0,null,161,34,null,8764.8,null,345.28,
Thu Apr 09 10:05:21 CDT 2015,1006,0.015625,19,0,0,null,161,34,null,8764.8,null,345.28,
Thu Apr 09 10:05:22 CDT 2015,1006,0.015625,19,0,0,null,161,34,24564,8764.8,null,345.28,
Thu Apr 09 10:05:23 CDT 2015,1006,0.015625,19,0,0,24530,161,34,null,8764.8,null,345.28,
Thu Apr 09 10:05:24 CDT 2015,1006,0.015625,19,0,0,null,161,34,null,7875.04,null,451.52,
Thu Apr 09 10:05:25 CDT 2015,1006,0.0,18,0,0,null,161,34,null,7875.04,null,451.52,
Thu Apr 09 10:05:26 CDT 2015,1006,0.015625,18,0,0,null,161,34,24568,7875.04,null,451.52,
Thu Apr 09 10:05:27 CDT 2015,1006,0.015625,17,0,0,24524,161,34,null,7875.04,null,451.52,
Thu Apr 09 10:05:28 CDT 2015,1006,0.0,17,0,0,null,161,34,null,7848.48,null,571.04,
Thu Apr 09 10:05:29 CDT 2015,1006,0.0,17,0,0,null,161,34,24567,7848.48,null,571.04,
Thu Apr 09 10:05:30 CDT 2015,1006,0.0,17,0,0,24523,161,34,null,7848.48,null,571.04,
Thu Apr 09 10:05:31 CDT 2015,1006,0.0,17,0,0,null,161,34,null,8180.48,null,571.04,
Thu Apr 09 10:05:32 CDT 2015,1006,0.0,17,0,0,null,161,34,24567,8180.48,null,571.04,
Thu Apr 09 10:05:33 CDT 2015,1006,0.0,17,0,0,24527,161,34,null,8180.48,null,571.04,
Thu Apr 09 10:05:34 CDT 2015,1006,0.0,17,0,0,null,161,34,null,8392.96,null,517.92,
Thu Apr 09 10:05:35 CDT 2015,1006,0.0,17,0,0,null,161,34,null,8392.96,null,517.92,
Thu Apr 09 10:05:36 CDT 2015,1006,0.0,17,0,0,null,161,34,24560,8392.96,null,517.92,
Thu Apr 09 10:05:37 CDT 2015,1006,0.01953125,17,0,0,24527,161,34,null,8392.96,null,517.92,
Thu Apr 09 10:05:38 CDT 2015,1006,0.0625,17,0,0,null,161,34,24576,7370.4,null,424.96,
Thu Apr 09 10:05:39 CDT 2015,1006,0.03125,16,0,0,null,161,34,null,7370.4,null,424.96,
Thu Apr 09 10:05:40 CDT 2015,1006,0.015625,16,0,0,24543,161,34,null,7370.4,null,424.96,
Thu Apr 09 10:05:41 CDT 2015,1006,0.015625,16,0,0,null,161,34,null,7675.839999999999,null,424.96,
Thu Apr 09 10:05:42 CDT 2015,1006,0.015625,16,0,0,null,161,34,null,7675.839999999999,null,424.96,
Thu Apr 09 10:05:43 CDT 2015,1006,0.015625,16,0,0,null,161,34,24568,7675.839999999999,null,424.96,
Thu Apr 09 10:05:44 CDT 2015,1006,0.015625,16,0,0,24541,161,34,null,7675.839999999999,null,424.96,
Thu Apr 09 10:05:45 CDT 2015,1006,0.0,16,0,0,null,161,34,null,7675.839999999999,null,424.96,
Thu Apr 09 10:05:46 CDT 2015,1006,0.0,16,0,0,null,161,34,24567,7423.5199999999995,null,345.28,
Thu Apr 09 10:05:47 CDT 2015,1006,0.015625,16,0,0,24552,161,34,null,7423.5199999999995,null,345.28,
Thu Apr 09 10:05:48 CDT 2015,1006,0.03515625,16,0,0,null,161,34,24577,7543.04,null,185.92,
Thu Apr 09 10:05:49 CDT 2015,1006,0.03125,16,0,0,null,161,34,null,7543.04,null,185.92,
Thu Apr 09 10:05:50 CDT 2015,1006,0.03125,17,0,0,24551,161,34,null,7543.04,null,185.92,
Thu Apr 09 10:05:51 CDT 2015,1006,0.0234375,18,0,0,null,165,0,24581,7503.2,null,345.28,
Thu Apr 09 10:05:52 CDT 2015,1006,0.01953125,18,0,0,null,165,0,null,7503.2,null,345.28,
Thu Apr 09 10:05:53 CDT 2015,1006,0.078125,18,4,0,null,165,32,null,7503.2,null,345.28,
Thu Apr 09 10:05:54 CDT 2015,1006,0.046875,19,4,0,22335,165,32,null,7503.2,null,345.28,
Thu Apr 09 10:05:55 CDT 2015,1006,0.0,19,4,0,null,165,32,null,7503.2,null,345.28,
Thu Apr 09 10:05:56 CDT 2015,1006,0.015625,18,4,0,null,165,32,22371,37024.64,null,12788.64,
Thu Apr 09 10:05:57 CDT 2015,1006,0.015625,18,4,0,22332,165,34,null,37024.64,null,12788.64,
Thu Apr 09 10:05:58 CDT 2015,1006,0.015625,17,4,0,null,165,34,null,37024.64,null,12788.64,
Thu Apr 09 10:05:59 CDT 2015,1006,0.015625,17,0,0,null,165,34,22383,37144.159999999996,null,504.64,
Thu Apr 09 10:06:00 CDT 2015,1006,0.015625,17,0,0,null,165,34,null,37144.159999999996,null,504.64,
Thu Apr 09 10:06:01 CDT 2015,1006,0.015625,17,0,0,22348,165,34,null,37144.159999999996,null,504.64,
Thu Apr 09 10:06:02 CDT 2015,1006,0.015625,17,0,0,null,165,34,null,38020.64,null,451.52,
Thu Apr 09 10:06:03 CDT 2015,1006,0.015625,17,0,0,null,165,34,null,38020.64,null,451.52,
Thu Apr 09 10:06:04 CDT 2015,1006,0.015625,17,0,0,null,165,34,null,38020.64,null,451.52,
Thu Apr 09 10:06:05 CDT 2015,1006,0.0,18,0,0,null,165,34,22426,38020.64,null,451.52,
Thu Apr 09 10:06:06 CDT 2015,1006,0.0,18,0,0,22347,165,34,null,38020.64,null,451.52,
Thu Apr 09 10:06:07 CDT 2015,1006,0.0,17,0,0,null,165,34,null,36227.84,null,1035.84,
Thu Apr 09 10:06:08 CDT 2015,1006,0.015625,17,0,0,null,165,34,24559,36227.84,null,1035.84,
Thu Apr 09 10:06:09 CDT 2015,1006,0.23828125,16,4,0,null,165,34,null,36227.84,null,1035.84,
Thu Apr 09 10:06:10 CDT 2015,1006,0.09375,16,4,0,null,165,34,null,36227.84,null,1035.84,
Thu Apr 09 10:06:11 CDT 2015,1006,0.01953125,16,4,0,null,165,34,null,36227.84,null,1035.84,
Thu Apr 09 10:06:12 CDT 2015,1006,0.0,16,0,0,null,165,34,null,36227.84,null,1035.84,
Thu Apr 09 10:06:13 CDT 2015,1006,0.015625,16,0,0,null,165,34,null,36227.84,null,1035.84,
Thu Apr 09 10:06:14 CDT 2015,1006,0.0,16,0,0,null,165,34,null,36227.84,null,1035.84,
Thu Apr 09 10:06:15 CDT 2015,1006,0.0234375,16,4,0,22516,165,34,null,36227.84,null,1035.84,
Thu Apr 09 10:06:16 CDT 2015,1006,0.09375,16,4,0,null,165,34,22596,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:17 CDT 2015,1006,0.015625,15,4,0,null,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:18 CDT 2015,1006,0.015625,14,0,0,null,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:19 CDT 2015,1006,0.015625,13,0,0,null,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:20 CDT 2015,1006,0.015625,13,0,0,null,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:21 CDT 2015,1006,0.015625,13,0,0,null,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:22 CDT 2015,1006,0.015625,14,0,0,null,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:23 CDT 2015,1006,0.04296875,14,0,0,null,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:24 CDT 2015,1006,0.0234375,14,0,0,22430,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:25 CDT 2015,1006,0.03125,13,0,0,null,165,34,null,58378.88,null,14621.279999999999,
Thu Apr 09 10:06:26 CDT 2015,1006,0.015625,13,0,0,null,165,34,22992,51141.28,null,2191.2,
Thu Apr 09 10:06:27 CDT 2015,1006,0.02734375,12,0,0,22447,165,34,null,51141.28,null,2191.2,
Thu Apr 09 10:06:28 CDT 2015,1006,0.02734375,11,0,0,null,165,34,null,51141.28,null,2191.2,
Thu Apr 09 10:06:29 CDT 2015,1006,0.015625,11,0,0,null,165,34,22561,60623.2,null,7224.32,
Thu Apr 09 10:06:30 CDT 2015,1006,0.015625,11,0,0,22407,165,34,null,60623.2,null,7224.32,
Thu Apr 09 10:06:31 CDT 2015,1006,0.0,11,0,0,null,165,34,null,60623.2,null,7224.32,
Thu Apr 09 10:06:32 CDT 2015,1006,0.015625,11,0,0,null,165,34,null,46453.439999999995,null,2031.84,
Thu Apr 09 10:06:33 CDT 2015,1006,0.015625,11,0,0,null,165,34,null,46453.439999999995,null,2031.84,
Thu Apr 09 10:06:34 CDT 2015,1006,0.015625,11,0,0,null,165,34,22519,46453.439999999995,null,2031.84,
Thu Apr 09 10:06:35 CDT 2015,1006,0.015625,12,0,0,22428,165,34,null,46453.439999999995,null,2031.84,
Thu Apr 09 10:06:36 CDT 2015,1006,0.015625,12,0,0,null,165,34,null,46453.439999999995,null,2031.84,
Thu Apr 09 10:06:37 CDT 2015,1006,0.015625,11,0,0,null,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:38 CDT 2015,1006,0.015625,11,0,0,null,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:39 CDT 2015,1006,0.015625,11,0,0,null,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:40 CDT 2015,1006,0.01953125,11,0,0,null,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:41 CDT 2015,1006,0.015625,11,0,0,null,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:42 CDT 2015,1006,0.015625,11,0,0,null,165,34,22757,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:43 CDT 2015,1006,0.015625,11,0,0,null,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:44 CDT 2015,1006,0.0,11,0,0,null,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:45 CDT 2015,1006,0.0,11,0,0,23980,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:46 CDT 2015,1006,0.01953125,11,0,0,null,165,34,null,44700.479999999996,null,1195.2,
Thu Apr 09 10:06:47 CDT 2015,1006,0.04296875,10,4,0,null,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:48 CDT 2015,1006,0.0234375,10,4,0,null,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:49 CDT 2015,1006,0.02734375,9,4,0,null,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:50 CDT 2015,1006,0.046875,9,4,0,null,165,34,24561,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:51 CDT 2015,1006,0.03515625,9,4,0,null,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:52 CDT 2015,1006,0.015625,9,0,0,24497,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:53 CDT 2015,1006,0.0,9,0,0,null,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:54 CDT 2015,1006,0.0,9,0,0,null,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:55 CDT 2015,1006,0.015625,9,0,0,null,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:56 CDT 2015,1006,0.015625,9,0,0,null,165,34,null,41460.159999999996,null,2563.04,
Thu Apr 09 10:06:57 CDT 2015,1006,0.015625,9,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:06:58 CDT 2015,1006,0.015625,9,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:06:59 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:00 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:01 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:02 CDT 2015,1006,0.0,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:03 CDT 2015,1006,0.0,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:04 CDT 2015,1006,0.0,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:05 CDT 2015,1006,0.0,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:06 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:07 CDT 2015,1006,0.0,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:08 CDT 2015,1006,0.0,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:09 CDT 2015,1006,0.01953125,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:10 CDT 2015,1006,0.0,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:11 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:12 CDT 2015,1006,0.03125,8,4,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:13 CDT 2015,1006,0.03125,8,4,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:14 CDT 2015,1006,0.01953125,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:15 CDT 2015,1006,0.03515625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:16 CDT 2015,1006,0.03125,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:17 CDT 2015,1006,0.02734375,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:18 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:19 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:20 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:21 CDT 2015,1006,0.0,8,0,0,null,165,34,24572,36905.119999999995,null,836.64,
Thu Apr 09 10:07:22 CDT 2015,1006,0.015625,8,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:23 CDT 2015,1006,0.015625,7,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:24 CDT 2015,1006,0.0,5,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:25 CDT 2015,1006,0.015625,5,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:26 CDT 2015,1006,0.03515625,5,0,0,24498,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:27 CDT 2015,1006,0.015625,5,0,0,null,165,34,null,36905.119999999995,null,836.64,
Thu Apr 09 10:07:28 CDT 2015,1006,0.0,4,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:29 CDT 2015,1006,0.0,4,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:30 CDT 2015,1006,0.0,5,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:31 CDT 2015,1006,0.0,6,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:32 CDT 2015,1006,0.0,6,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:33 CDT 2015,1006,0.0,6,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:34 CDT 2015,1006,0.015625,6,0,0,null,165,34,24543,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:35 CDT 2015,1006,0.0234375,6,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:36 CDT 2015,1006,0.0234375,6,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:37 CDT 2015,1006,0.015625,6,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:38 CDT 2015,1006,0.015625,6,0,0,24501,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:39 CDT 2015,1006,0.015625,6,0,0,null,165,34,null,14236.16,null,969.4399999999999,
Thu Apr 09 10:07:40 CDT 2015,1006,0.0,6,0,0,null,165,34,null,12310.56,null,544.48,
Thu Apr 09 10:07:41 CDT 2015,1006,0.0,6,0,0,null,165,34,null,12310.56,null,544.48,
Thu Apr 09 10:07:42 CDT 2015,1006,0.0,6,0,0,null,165,34,null,12310.56,null,544.48,
Thu Apr 09 10:07:43 CDT 2015,1006,0.0,5,0,0,null,165,34,null,12310.56,null,544.48,
Thu Apr 09 10:07:44 CDT 2015,1006,0.0,5,0,0,null,165,34,24517,12310.56,null,544.48,
Thu Apr 09 10:07:45 CDT 2015,1006,0.0,5,0,0,null,165,34,null,12310.56,null,544.48,
Thu Apr 09 10:07:46 CDT 2015,1006,0.0,6,0,0,24506,165,34,null,12310.56,null,544.48,
Thu Apr 09 10:07:47 CDT 2015,1006,0.0,6,0,0,null,165,34,null,12310.56,null,544.48,
Thu Apr 09 10:07:48 CDT 2015,1006,0.0,6,0,0,null,165,34,null,12310.56,null,544.48,
Thu Apr 09 10:07:49 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:50 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:51 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:52 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:53 CDT 2015,1006,0.015625,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:54 CDT 2015,1006,0.015625,5,0,0,null,165,34,24521,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:55 CDT 2015,1006,0.01953125,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:56 CDT 2015,1006,0.015625,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:57 CDT 2015,1006,0.015625,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:58 CDT 2015,1006,0.015625,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:07:59 CDT 2015,1006,0.015625,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:08:00 CDT 2015,1006,0.015625,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:08:01 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:08:02 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:08:03 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:08:04 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:08:05 CDT 2015,1006,0.0,5,0,0,24501,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:08:06 CDT 2015,1006,0.0,5,0,0,null,165,34,null,6215.04,null,132.79999999999998,
Thu Apr 09 10:08:07 CDT 2015,1006,0.0,5,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:08 CDT 2015,1006,0.0,5,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:09 CDT 2015,1006,0.0,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:10 CDT 2015,1006,0.0,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:11 CDT 2015,1006,0.0,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:12 CDT 2015,1006,0.0,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:13 CDT 2015,1006,0.015625,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:14 CDT 2015,1006,0.015625,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:15 CDT 2015,1006,0.015625,4,0,0,null,165,34,24519,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:16 CDT 2015,1006,0.015625,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:17 CDT 2015,1006,0.015625,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:18 CDT 2015,1006,0.0,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:19 CDT 2015,1006,0.0,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:20 CDT 2015,1006,0.015625,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:21 CDT 2015,1006,0.015625,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:22 CDT 2015,1006,0.0,4,0,0,24502,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:23 CDT 2015,1006,0.0,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:24 CDT 2015,1006,0.0,4,0,0,null,165,34,null,4076.9599999999996,null,252.32,
Thu Apr 09 10:08:25 CDT 2015,1006,0.0,4,0,0,null,165,34,null,3067.68,null,212.48,
Thu Apr 09 10:08:26 CDT 2015,1006,0.0,4,0,0,null,165,34,null,3067.68,null,212.48,
Thu Apr 09 10:08:27 CDT 2015,1006,0.0,4,0,0,null,165,34,null,3067.68,null,212.48,
Thu Apr 09 10:08:28 CDT 2015,1006,0.0,4,0,0,null,165,34,null,3067.68,null,212.48,
Thu Apr 09 10:08:29 CDT 2015,1006,0.0,4,0,0,null,165,34,null,3067.68,null,212.48,
Thu Apr 09 10:08:30 CDT 2015,1006,0.0,4,0,0,null,165,34,null,3067.68,null,212.48,
Thu Apr 09 10:08:31 CDT 2015,1006,0.0,4,0,0,null,165,34,24528,3067.68,null,212.48,
